region_type,location_name,cbsa_code,year_month,delinq_stats_30_89
State,Illinois,17',2016-12,0.02
State,Indiana,18',2016-12,0.03
State,Iowa,19',2016-12,0.02
State,Kansas,20',2016-12,0.02
State,Kentucky,21',2016-12,0.03
State,Louisiana,22',2016-12,0.04
State,Maine,23',2016-12,0.02
State,Maryland,24',2016-12,0.03
State,Massachusetts,25',2016-12,0.02
State,Michigan,26',2016-12,0.02
State,Minnesota,27',2016-12,0.02
State,Mississippi,28',2016-12,0.05
State,Missouri,29',2016-12,0.02
State,Montana,30',2016-12,0.02
State,Nebraska,31',2016-12,0.01
State,Nevada,32',2016-12,0.02
State,New Hampshire,33',2016-12,0.02
State,New Jersey,34',2016-12,0.02
State,New Mexico,35',2016-12,0.02
State,New York,36',2016-12,0.02
State,North Carolina,37',2016-12,0.03
State,North Dakota,38',2016-12,0.01
State,Ohio,39',2016-12,0.03
State,Oklahoma,40',2016-12,0.03
State,Oregon,41',2016-12,0.01
State,Pennsylvania,42',2016-12,0.03
State,Rhode Island,44',2016-12,0.02
State,South Carolina,45',2016-12,0.03
State,South Dakota,46',2016-12,0.02
State,Tennessee,47',2016-12,0.03
State,Texas,48',2016-12,0.03
State,Utah,49',2016-12,0.02
State,Vermont,50',2016-12,0.02
State,Virginia,51',2016-12,0.02
State,Washington,53',2016-12,0.01
State,West Virginia,54',2016-12,0.04
State,Wisconsin,55',2016-12,0.01
State,Wyoming,56',2016-12,0.03
National,United States,-----,2017-01,0.02
State,Alabama,01',2017-01,0.04
State,Alaska,02',2017-01,0.02
State,Arizona,04',2017-01,0.02
State,Arkansas,05',2017-01,0.03
State,California,06',2017-01,0.02
State,Colorado,08',2017-01,0.01
State,Connecticut,09',2017-01,0.03
State,Delaware,10',2017-01,0.03
State,District of Columbia,11',2017-01,0.02
State,Florida,12',2017-01,0.02
State,Georgia,13',2017-01,0.03
State,Hawaii,15',2017-01,0.01
State,Idaho,16',2017-01,0.02
State,Illinois,17',2017-01,0.02
State,Indiana,18',2017-01,0.03
State,Iowa,19',2017-01,0.02
State,Kansas,20',2017-01,0.02
State,Kentucky,21',2017-01,0.03
State,Louisiana,22',2017-01,0.04
State,Maine,23',2017-01,0.03
State,Maryland,24',2017-01,0.03
State,Massachusetts,25',2017-01,0.02
State,Michigan,26',2017-01,0.03
State,Minnesota,27',2017-01,0.02
State,Mississippi,28',2017-01,0.05
State,Missouri,29',2017-01,0.03
State,Montana,30',2017-01,0.02
State,Nebraska,31',2017-01,0.02
State,Nevada,32',2017-01,0.02
State,New Hampshire,33',2017-01,0.02
State,New Jersey,34',2017-01,0.02
State,New Mexico,35',2017-01,0.03
State,New York,36',2017-01,0.03
State,North Carolina,37',2017-01,0.03
State,North Dakota,38',2017-01,0.02
State,Ohio,39',2017-01,0.03
State,Oklahoma,40',2017-01,0.03
State,Oregon,41',2017-01,0.01
State,Pennsylvania,42',2017-01,0.03
State,Rhode Island,44',2017-01,0.03
State,South Carolina,45',2017-01,0.03
State,South Dakota,46',2017-01,0.02
State,Tennessee,47',2017-01,0.03
State,Texas,48',2017-01,0.03
State,Utah,49',2017-01,0.02
State,Vermont,50',2017-01,0.02
State,Virginia,51',2017-01,0.02
State,Washington,53',2017-01,0.01
State,West Virginia,54',2017-01,0.04
State,Wisconsin,55',2017-01,0.02
State,Wyoming,56',2017-01,0.03
National,United States,-----,2017-02,0.02
State,Alabama,01',2017-02,0.03
State,Alaska,02',2017-02,0.02
State,Arizona,04',2017-02,0.02
State,Arkansas,05',2017-02,0.03
State,California,06',2017-02,0.01
State,Colorado,08',2017-02,0.01
State,Connecticut,09',2017-02,0.02
State,Delaware,10',2017-02,0.02
State,District of Columbia,11',2017-02,0.02
State,Florida,12',2017-02,0.02
State,Georgia,13',2017-02,0.03
State,Hawaii,15',2017-02,0.01
State,Idaho,16',2017-02,0.02
State,Illinois,17',2017-02,0.02
State,Indiana,18',2017-02,0.02
State,Iowa,19',2017-02,0.02
State,Kansas,20',2017-02,0.02
State,Kentucky,21',2017-02,0.03
State,Louisiana,22',2017-02,0.04
State,Maine,23',2017-02,0.02
State,Maryland,24',2017-02,0.02
State,Massachusetts,25',2017-02,0.02
State,Michigan,26',2017-02,0.02
State,Minnesota,27',2017-02,0.01
State,Mississippi,28',2017-02,0.05
State,Missouri,29',2017-02,0.02
State,Montana,30',2017-02,0.01
State,Nebraska,31',2017-02,0.01
State,Nevada,32',2017-02,0.01
State,New Hampshire,33',2017-02,0.02
State,New Jersey,34',2017-02,0.02
State,New Mexico,35',2017-02,0.02
State,New York,36',2017-02,0.02
State,North Carolina,37',2017-02,0.03
State,North Dakota,38',2017-02,0.01
State,Ohio,39',2017-02,0.02
State,Oklahoma,40',2017-02,0.03
State,Oregon,41',2017-02,0.01
State,Pennsylvania,42',2017-02,0.03
State,Rhode Island,44',2017-02,0.02
State,South Carolina,45',2017-02,0.03
State,South Dakota,46',2017-02,0.02
State,Tennessee,47',2017-02,0.03
State,Texas,48',2017-02,0.03
State,Utah,49',2017-02,0.02
State,Vermont,50',2017-02,0.01
State,Virginia,51',2017-02,0.02
State,Washington,53',2017-02,0.01
State,West Virginia,54',2017-02,0.04
State,Wisconsin,55',2017-02,0.01
State,Wyoming,56',2017-02,0.02
National,United States,-----,2017-03,0.02
State,Alabama,01',2017-03,0.03
State,Alaska,02',2017-03,0.02
State,Arizona,04',2017-03,0.02
State,Arkansas,05',2017-03,0.03
State,California,06',2017-03,0.01
State,Colorado,08',2017-03,0.01
State,Connecticut,09',2017-03,0.02
State,Delaware,10',2017-03,0.02
State,District of Columbia,11',2017-03,0.02
State,Florida,12',2017-03,0.02
State,Georgia,13',2017-03,0.03
State,Hawaii,15',2017-03,0.01
State,Idaho,16',2017-03,0.02
State,Illinois,17',2017-03,0.02
State,Indiana,18',2017-03,0.02
State,Iowa,19',2017-03,0.02
State,Kansas,20',2017-03,0.02
State,Kentucky,21',2017-03,0.02
State,Louisiana,22',2017-03,0.03
State,Maine,23',2017-03,0.02
State,Maryland,24',2017-03,0.02
State,Massachusetts,25',2017-03,0.02
State,Michigan,26',2017-03,0.02
State,Minnesota,27',2017-03,0.01
State,Mississippi,28',2017-03,0.04
State,Missouri,29',2017-03,0.02
State,Montana,30',2017-03,0.02
State,Nebraska,31',2017-03,0.01
State,Nevada,32',2017-03,0.01
State,New Hampshire,33',2017-03,0.02
State,New Jersey,34',2017-03,0.02
State,New Mexico,35',2017-03,0.02
State,New York,36',2017-03,0.02
State,North Carolina,37',2017-03,0.02
State,North Dakota,38',2017-03,0.01
State,Ohio,39',2017-03,0.02
State,Oklahoma,40',2017-03,0.03
State,Oregon,41',2017-03,0.01
State,Pennsylvania,42',2017-03,0.03
State,Rhode Island,44',2017-03,0.02
State,South Carolina,45',2017-03,0.03
State,South Dakota,46',2017-03,0.01
State,Tennessee,47',2017-03,0.03
State,Texas,48',2017-03,0.03
State,Utah,49',2017-03,0.01
State,Vermont,50',2017-03,0.01
State,Virginia,51',2017-03,0.02
State,Washington,53',2017-03,0.01
State,West Virginia,54',2017-03,0.03
State,Wisconsin,55',2017-03,0.01
State,Wyoming,56',2017-03,0.02
National,United States,-----,2017-04,0.02
State,Alabama,01',2017-04,0.03
State,Alaska,02',2017-04,0.02
State,Arizona,04',2017-04,0.02
State,Arkansas,05',2017-04,0.02
State,California,06',2017-04,0.01
State,Colorado,08',2017-04,0.01
State,Connecticut,09',2017-04,0.02
State,Delaware,10',2017-04,0.02
State,District of Columbia,11',2017-04,0.02
State,Florida,12',2017-04,0.02
State,Georgia,13',2017-04,0.02
State,Hawaii,15',2017-04,0.01
State,Idaho,16',2017-04,0.02
State,Illinois,17',2017-04,0.02
State,Indiana,18',2017-04,0.02
State,Iowa,19',2017-04,0.01
State,Kansas,20',2017-04,0.02
State,Kentucky,21',2017-04,0.02
State,Louisiana,22',2017-04,0.03
State,Maine,23',2017-04,0.02
State,Maryland,24',2017-04,0.02
State,Massachusetts,25',2017-04,0.02
State,Michigan,26',2017-04,0.02
State,Minnesota,27',2017-04,0.01
State,Mississippi,28',2017-04,0.04
State,Missouri,29',2017-04,0.02
State,Montana,30',2017-04,0.01
State,Nebraska,31',2017-04,0.01
State,Nevada,32',2017-04,0.01
State,New Hampshire,33',2017-04,0.01
State,New Jersey,34',2017-04,0.02
State,New Mexico,35',2017-04,0.02
State,New York,36',2017-04,0.02
State,North Carolina,37',2017-04,0.02
State,North Dakota,38',2017-04,0.01
State,Ohio,39',2017-04,0.02
State,Oklahoma,40',2017-04,0.03
State,Oregon,41',2017-04,0.01
State,Pennsylvania,42',2017-04,0.03
State,Rhode Island,44',2017-04,0.02
State,South Carolina,45',2017-04,0.03
State,South Dakota,46',2017-04,0.01
State,Tennessee,47',2017-04,0.02
State,Texas,48',2017-04,0.03
State,Utah,49',2017-04,0.01
State,Vermont,50',2017-04,0.01
State,Virginia,51',2017-04,0.02
State,Washington,53',2017-04,0.01
State,West Virginia,54',2017-04,0.03
State,Wisconsin,55',2017-04,0.01
State,Wyoming,56',2017-04,0.02
National,United States,-----,2017-05,0.02
State,Alabama,01',2017-05,0.03
State,Alaska,02',2017-05,0.02
State,Arizona,04',2017-05,0.02
State,Arkansas,05',2017-05,0.03
State,California,06',2017-05,0.01
State,Colorado,08',2017-05,0.01
State,Connecticut,09',2017-05,0.02
State,Delaware,10',2017-05,0.02
State,District of Columbia,11',2017-05,0.01
State,Florida,12',2017-05,0.02
State,Georgia,13',2017-05,0.03
State,Hawaii,15',2017-05,0.01
State,Idaho,16',2017-05,0.02
State,Illinois,17',2017-05,0.02
State,Indiana,18',2017-05,0.02
State,Iowa,19',2017-05,0.02
State,Kansas,20',2017-05,0.02
State,Kentucky,21',2017-05,0.02
State,Louisiana,22',2017-05,0.03
State,Maine,23',2017-05,0.02
State,Maryland,24',2017-05,0.02
State,Massachusetts,25',2017-05,0.02
State,Michigan,26',2017-05,0.02
State,Minnesota,27',2017-05,0.01
State,Mississippi,28',2017-05,0.04
State,Missouri,29',2017-05,0.02
State,Montana,30',2017-05,0.02
State,Nebraska,31',2017-05,0.01
State,Nevada,32',2017-05,0.01
State,New Hampshire,33',2017-05,0.02
State,New Jersey,34',2017-05,0.02
State,New Mexico,35',2017-05,0.02
State,New York,36',2017-05,0.02
State,North Carolina,37',2017-05,0.03
State,North Dakota,38',2017-05,0.01
State,Ohio,39',2017-05,0.02
State,Oklahoma,40',2017-05,0.03
State,Oregon,41',2017-05,0.01
State,Pennsylvania,42',2017-05,0.03
State,Rhode Island,44',2017-05,0.02
State,South Carolina,45',2017-05,0.03
State,South Dakota,46',2017-05,0.01
State,Tennessee,47',2017-05,0.03
State,Texas,48',2017-05,0.03
State,Utah,49',2017-05,0.02
State,Vermont,50',2017-05,0.01
State,Virginia,51',2017-05,0.02
State,Washington,53',2017-05,0.01
State,West Virginia,54',2017-05,0.04
State,Wisconsin,55',2017-05,0.01
State,Wyoming,56',2017-05,0.02
National,United States,-----,2017-06,0.02
State,Alabama,01',2017-06,0.03
State,Alaska,02',2017-06,0.01
State,Arizona,04',2017-06,0.02
State,Arkansas,05',2017-06,0.03
State,California,06',2017-06,0.01
State,Colorado,08',2017-06,0.01
State,Connecticut,09',2017-06,0.02
State,Delaware,10',2017-06,0.02
State,District of Columbia,11',2017-06,0.02
State,Florida,12',2017-06,0.02
State,Georgia,13',2017-06,0.03
State,Hawaii,15',2017-06,0.01
State,Idaho,16',2017-06,0.02
State,Illinois,17',2017-06,0.02
State,Indiana,18',2017-06,0.02
State,Iowa,19',2017-06,0.01
State,Kansas,20',2017-06,0.02
State,Kentucky,21',2017-06,0.02
State,Louisiana,22',2017-06,0.03
State,Maine,23',2017-06,0.02
State,Maryland,24',2017-06,0.02
State,Massachusetts,25',2017-06,0.02
State,Michigan,26',2017-06,0.02
State,Minnesota,27',2017-06,0.01
State,Mississippi,28',2017-06,0.04
State,Missouri,29',2017-06,0.02
State,Montana,30',2017-06,0.01
State,Nebraska,31',2017-06,0.01
State,Nevada,32',2017-06,0.01
State,New Hampshire,33',2017-06,0.02
State,New Jersey,34',2017-06,0.02
State,New Mexico,35',2017-06,0.02
State,New York,36',2017-06,0.02
State,North Carolina,37',2017-06,0.03
State,North Dakota,38',2017-06,0.01
State,Ohio,39',2017-06,0.02
State,Oklahoma,40',2017-06,0.03
State,Oregon,41',2017-06,0.01
State,Pennsylvania,42',2017-06,0.03
State,Rhode Island,44',2017-06,0.02
State,South Carolina,45',2017-06,0.03
State,South Dakota,46',2017-06,0.01
State,Tennessee,47',2017-06,0.02
State,Texas,48',2017-06,0.03
State,Utah,49',2017-06,0.02
State,Vermont,50',2017-06,0.01
State,Virginia,51',2017-06,0.02
State,Washington,53',2017-06,0.01
State,West Virginia,54',2017-06,0.03
State,Wisconsin,55',2017-06,0.01
State,Wyoming,56',2017-06,0.02
National,United States,-----,2017-07,0.02
State,Alabama,01',2017-07,0.03
State,Alaska,02',2017-07,0.02
State,Arizona,04',2017-07,0.02
State,Arkansas,05',2017-07,0.03
State,California,06',2017-07,0.01
State,Colorado,08',2017-07,0.01
State,Connecticut,09',2017-07,0.02
State,Delaware,10',2017-07,0.03
State,District of Columbia,11',2017-07,0.02
State,Florida,12',2017-07,0.02
State,Georgia,13',2017-07,0.03
State,Hawaii,15',2017-07,0.01
State,Idaho,16',2017-07,0.02
State,Illinois,17',2017-07,0.02
State,Indiana,18',2017-07,0.03
State,Iowa,19',2017-07,0.02
State,Kansas,20',2017-07,0.02
State,Kentucky,21',2017-07,0.02
State,Louisiana,22',2017-07,0.04
State,Maine,23',2017-07,0.02
State,Maryland,24',2017-07,0.02
State,Massachusetts,25',2017-07,0.02
State,Michigan,26',2017-07,0.02
State,Minnesota,27',2017-07,0.01
State,Mississippi,28',2017-07,0.04
State,Missouri,29',2017-07,0.02
State,Montana,30',2017-07,0.01
State,Nebraska,31',2017-07,0.01
State,Nevada,32',2017-07,0.01
State,New Hampshire,33',2017-07,0.02
State,New Jersey,34',2017-07,0.02
State,New Mexico,35',2017-07,0.02
State,New York,36',2017-07,0.02
State,North Carolina,37',2017-07,0.03
State,North Dakota,38',2017-07,0.01
State,Ohio,39',2017-07,0.02
State,Oklahoma,40',2017-07,0.03
State,Oregon,41',2017-07,0.01
State,Pennsylvania,42',2017-07,0.03
State,Rhode Island,44',2017-07,0.02
State,South Carolina,45',2017-07,0.03
State,South Dakota,46',2017-07,0.01
State,Tennessee,47',2017-07,0.03
State,Texas,48',2017-07,0.03
State,Utah,49',2017-07,0.02
State,Vermont,50',2017-07,0.02
State,Virginia,51',2017-07,0.02
State,Washington,53',2017-07,0.01
State,West Virginia,54',2017-07,0.04
State,Wisconsin,55',2017-07,0.01
State,Wyoming,56',2017-07,0.02
National,United States,-----,2017-08,0.02
State,Alabama,01',2017-08,0.03
State,Alaska,02',2017-08,0.02
State,Arizona,04',2017-08,0.02
State,Arkansas,05',2017-08,0.03
State,California,06',2017-08,0.01
State,Colorado,08',2017-08,0.01
State,Connecticut,09',2017-08,0.03
State,Delaware,10',2017-08,0.03
State,District of Columbia,11',2017-08,0.02
State,Florida,12',2017-08,0.02
State,Georgia,13',2017-08,0.03
State,Hawaii,15',2017-08,0.01
State,Idaho,16',2017-08,0.02
State,Illinois,17',2017-08,0.02
State,Indiana,18',2017-08,0.02
State,Iowa,19',2017-08,0.02
State,Kansas,20',2017-08,0.02
State,Kentucky,21',2017-08,0.03
State,Louisiana,22',2017-08,0.04
State,Maine,23',2017-08,0.02
State,Maryland,24',2017-08,0.03
State,Massachusetts,25',2017-08,0.02
State,Michigan,26',2017-08,0.02
State,Minnesota,27',2017-08,0.01
State,Mississippi,28',2017-08,0.05
State,Missouri,29',2017-08,0.02
State,Montana,30',2017-08,0.02
State,Nebraska,31',2017-08,0.01
State,Nevada,32',2017-08,0.02
State,New Hampshire,33',2017-08,0.02
State,New Jersey,34',2017-08,0.02
State,New Mexico,35',2017-08,0.02
State,New York,36',2017-08,0.02
State,North Carolina,37',2017-08,0.03
State,North Dakota,38',2017-08,0.01
State,Ohio,39',2017-08,0.02
State,Oklahoma,40',2017-08,0.03
State,Oregon,41',2017-08,0.01
State,Pennsylvania,42',2017-08,0.03
State,Rhode Island,44',2017-08,0.02
State,South Carolina,45',2017-08,0.03
State,South Dakota,46',2017-08,0.02
State,Tennessee,47',2017-08,0.03
State,Texas,48',2017-08,0.03
State,Utah,49',2017-08,0.02
State,Vermont,50',2017-08,0.02
State,Virginia,51',2017-08,0.02
State,Washington,53',2017-08,0.01
State,West Virginia,54',2017-08,0.04
State,Wisconsin,55',2017-08,0.02
State,Wyoming,56',2017-08,0.02
National,United States,-----,2017-09,0.02
State,Alabama,01',2017-09,0.03
State,Alaska,02',2017-09,0.02
State,Arizona,04',2017-09,0.02
State,Arkansas,05',2017-09,0.03
State,California,06',2017-09,0.01
State,Colorado,08',2017-09,0.01
State,Connecticut,09',2017-09,0.02
State,Delaware,10',2017-09,0.02
State,District of Columbia,11',2017-09,0.02
State,Florida,12',2017-09,0.02
State,Georgia,13',2017-09,0.02
State,Hawaii,15',2017-09,0.01
State,Idaho,16',2017-09,0.02
State,Illinois,17',2017-09,0.02
State,Indiana,18',2017-09,0.02
State,Iowa,19',2017-09,0.02
State,Kansas,20',2017-09,0.02
State,Kentucky,21',2017-09,0.02
State,Louisiana,22',2017-09,0.03
State,Maine,23',2017-09,0.02
State,Maryland,24',2017-09,0.03
State,Massachusetts,25',2017-09,0.02
State,Michigan,26',2017-09,0.02
State,Minnesota,27',2017-09,0.01
State,Mississippi,28',2017-09,0.05
State,Missouri,29',2017-09,0.02
State,Montana,30',2017-09,0.02
State,Nebraska,31',2017-09,0.01
State,Nevada,32',2017-09,0.01
State,New Hampshire,33',2017-09,0.02
State,New Jersey,34',2017-09,0.02
State,New Mexico,35',2017-09,0.02
State,New York,36',2017-09,0.02
State,North Carolina,37',2017-09,0.03
State,North Dakota,38',2017-09,0.01
State,Ohio,39',2017-09,0.02
State,Oklahoma,40',2017-09,0.03
State,Oregon,41',2017-09,0.01
State,Pennsylvania,42',2017-09,0.03
State,Rhode Island,44',2017-09,0.02
State,South Carolina,45',2017-09,0.03
State,South Dakota,46',2017-09,0.01
State,Tennessee,47',2017-09,0.03
State,Texas,48',2017-09,0.02
State,Utah,49',2017-09,0.02
State,Vermont,50',2017-09,0.01
State,Virginia,51',2017-09,0.02
State,Washington,53',2017-09,0.01
State,West Virginia,54',2017-09,0.03
State,Wisconsin,55',2017-09,0.01
State,Wyoming,56',2017-09,0.02
National,United States,-----,2017-10,0.02
State,Alabama,01',2017-10,0.03
State,Alaska,02',2017-10,0.02
State,Arizona,04',2017-10,0.02
State,Arkansas,05',2017-10,0.03
State,California,06',2017-10,0.01
State,Colorado,08',2017-10,0.01
State,Connecticut,09',2017-10,0.02
State,Delaware,10',2017-10,0.02
State,District of Columbia,11',2017-10,0.02
State,Florida,12',2017-10,0.01
State,Georgia,13',2017-10,0.02
State,Hawaii,15',2017-10,0.01
State,Idaho,16',2017-10,0.02
State,Illinois,17',2017-10,0.02
State,Indiana,18',2017-10,0.03
State,Iowa,19',2017-10,0.02
State,Kansas,20',2017-10,0.02
State,Kentucky,21',2017-10,0.03
State,Louisiana,22',2017-10,0.03
State,Maine,23',2017-10,0.02
State,Maryland,24',2017-10,0.03
State,Massachusetts,25',2017-10,0.02
State,Michigan,26',2017-10,0.02
State,Minnesota,27',2017-10,0.01
State,Mississippi,28',2017-10,0.05
State,Missouri,29',2017-10,0.02
State,Montana,30',2017-10,0.02
State,Nebraska,31',2017-10,0.02
State,Nevada,32',2017-10,0.01
State,New Hampshire,33',2017-10,0.02
State,New Jersey,34',2017-10,0.02
State,New Mexico,35',2017-10,0.02
State,New York,36',2017-10,0.02
State,North Carolina,37',2017-10,0.03
State,North Dakota,38',2017-10,0.01
State,Ohio,39',2017-10,0.02
State,Oklahoma,40',2017-10,0.03
State,Oregon,41',2017-10,0.01
State,Pennsylvania,42',2017-10,0.03
State,Rhode Island,44',2017-10,0.02
State,South Carolina,45',2017-10,0.03
State,South Dakota,46',2017-10,0.02
State,Tennessee,47',2017-10,0.03
State,Texas,48',2017-10,0.02
State,Utah,49',2017-10,0.02
State,Vermont,50',2017-10,0.02
State,Virginia,51',2017-10,0.02
State,Washington,53',2017-10,0.01
State,West Virginia,54',2017-10,0.04
State,Wisconsin,55',2017-10,0.01
State,Wyoming,56',2017-10,0.02
National,United States,-----,2017-11,0.02
State,Alabama,01',2017-11,0.03
State,Alaska,02',2017-11,0.01
State,Arizona,04',2017-11,0.02
State,Arkansas,05',2017-11,0.03
State,California,06',2017-11,0.01
State,Colorado,08',2017-11,0.01
State,Connecticut,09',2017-11,0.02
State,Delaware,10',2017-11,0.03
State,District of Columbia,11',2017-11,0.02
State,Florida,12',2017-11,0.01
State,Georgia,13',2017-11,0.02
State,Hawaii,15',2017-11,0.01
